drug,fold,role,model_id
olaparib,5,fit,ACH-000545
olaparib,5,fit,ACH-000661
olaparib,5,fit,ACH-000097
olaparib,5,fit,ACH-000809
olaparib,5,fit,ACH-000764
olaparib,5,fit,ACH-000647
olaparib,5,fit,ACH-000579
olaparib,5,fit,ACH-000375
olaparib,5,fit,ACH-000420
olaparib,5,fit,ACH-000643
olaparib,5,fit,ACH-000979
olaparib,5,fit,ACH-000966
olaparib,5,fit,ACH-000537
olaparib,5,fit,ACH-000395
olaparib,5,fit,ACH-000141
olaparib,5,fit,ACH-000237
olaparib,5,fit,ACH-000273
olaparib,5,fit,ACH-000776
olaparib,5,fit,ACH-000035
olaparib,5,fit,ACH-000735
olaparib,5,fit,ACH-001128
olaparib,5,fit,ACH-000416
olaparib,5,fit,ACH-000781
olaparib,5,fit,ACH-000750
olaparib,5,fit,ACH-000221
olaparib,5,fit,ACH-000096
olaparib,5,fit,ACH-000843
olaparib,5,fit,ACH-000696
olaparib,5,fit,ACH-000996
olaparib,5,fit,ACH-000973
olaparib,5,fit,ACH-000669
olaparib,5,fit,ACH-000344
olaparib,5,fit,ACH-000429
olaparib,5,fit,ACH-000391
olaparib,5,fit,ACH-000502
olaparib,5,fit,ACH-000834
olaparib,5,fit,ACH-000524
olaparib,5,fit,ACH-000023
olaparib,5,fit,ACH-000316
olaparib,5,fit,ACH-000454
olaparib,5,fit,ACH-000593
olaparib,5,fit,ACH-000211
olaparib,5,fit,ACH-000441
olaparib,5,fit,ACH-000189
olaparib,5,fit,ACH-000595
olaparib,5,fit,ACH-000123
olaparib,5,fit,ACH-000837
olaparib,5,fit,ACH-000054
olaparib,5,fit,ACH-000936
olaparib,5,fit,ACH-000479
olaparib,5,fit,ACH-000500
olaparib,5,fit,ACH-000332
olaparib,5,fit,ACH-001318
olaparib,5,fit,ACH-000228
olaparib,5,fit,ACH-000680
olaparib,5,fit,ACH-000805
olaparib,5,fit,ACH-000313
olaparib,5,fit,ACH-000048
olaparib,5,fit,ACH-000730
olaparib,5,fit,ACH-000421
olaparib,5,fit,ACH-000768
olaparib,5,fit,ACH-000137
olaparib,5,fit,ACH-000223
olaparib,5,fit,ACH-000259
olaparib,5,fit,ACH-000956
olaparib,5,fit,ACH-000802
olaparib,5,fit,ACH-000814
olaparib,5,fit,ACH-000201
olaparib,5,fit,ACH-000092
olaparib,5,fit,ACH-000279
olaparib,5,fit,ACH-000614
olaparib,5,fit,ACH-000496
olaparib,5,fit,ACH-000968
olaparib,5,fit,ACH-000133
olaparib,5,fit,ACH-000649
olaparib,5,fit,ACH-000351
olaparib,5,fit,ACH-000191
olaparib,5,fit,ACH-000118
olaparib,5,fit,ACH-000411
olaparib,5,fit,ACH-000688
olaparib,5,fit,ACH-000905
olaparib,5,fit,ACH-000099
olaparib,5,fit,ACH-000280
olaparib,5,fit,ACH-000756
olaparib,5,fit,ACH-000308
olaparib,5,fit,ACH-000235
olaparib,5,fit,ACH-000222
olaparib,5,fit,ACH-000098
olaparib,5,fit,ACH-000784
olaparib,5,calibration,ACH-000417
olaparib,5,calibration,ACH-000882
olaparib,5,calibration,ACH-000856
olaparib,5,calibration,ACH-000090
olaparib,5,calibration,ACH-000971
olaparib,5,calibration,ACH-000172
olaparib,5,calibration,ACH-000662
olaparib,5,calibration,ACH-000468
olaparib,5,calibration,ACH-000965
olaparib,5,calibration,ACH-000174
olaparib,5,calibration,ACH-000848
olaparib,5,calibration,ACH-000903
olaparib,5,calibration,ACH-000484
olaparib,5,calibration,ACH-000620
olaparib,5,calibration,ACH-000919
olaparib,5,calibration,ACH-000959
olaparib,5,calibration,ACH-000667
olaparib,5,calibration,ACH-000842
olaparib,5,calibration,ACH-000445
olaparib,5,calibration,ACH-000734
olaparib,5,calibration,ACH-000792
olaparib,5,calibration,ACH-000704
olaparib,5,calibration,ACH-000958
olaparib,5,calibration,ACH-000528
olaparib,5,calibration,ACH-000628
olaparib,5,calibration,ACH-000207
olaparib,5,calibration,ACH-000997
olaparib,5,calibration,ACH-000037
olaparib,5,calibration,ACH-000335
olaparib,5,calibration,ACH-000212
olaparib,5,calibration,ACH-000974
olaparib,5,calibration,ACH-000622
olaparib,5,calibration,ACH-000913
olaparib,5,calibration,ACH-000481
olaparib,5,calibration,ACH-000086
olaparib,5,calibration,ACH-000836
olaparib,5,calibration,ACH-000261
olaparib,5,calibration,ACH-000878
olaparib,5,calibration,ACH-000217
olaparib,5,calibration,ACH-000967
olaparib,5,calibration,ACH-000845
olaparib,5,calibration,ACH-000811
olaparib,5,calibration,ACH-000444
olaparib,5,calibration,ACH-000011
olaparib,5,calibration,ACH-000329
olaparib,5,calibration,ACH-000682
olaparib,5,calibration,ACH-000552
olaparib,5,calibration,ACH-000652
olaparib,5,calibration,ACH-000270
olaparib,5,calibration,ACH-000012
olaparib,5,calibration,ACH-000163
olaparib,5,calibration,ACH-000679
olaparib,5,calibration,ACH-000139
olaparib,5,calibration,ACH-000192
olaparib,5,calibration,ACH-000827
olaparib,5,calibration,ACH-000899
olaparib,5,calibration,ACH-000749
olaparib,5,calibration,ACH-000264
olaparib,5,calibration,ACH-000880
olaparib,5,calibration,ACH-000319
olaparib,5,test,ACH-000461
olaparib,5,test,ACH-000117
olaparib,5,test,ACH-000627
olaparib,5,test,ACH-000941
olaparib,5,test,ACH-000260
olaparib,5,test,ACH-000946
olaparib,5,test,ACH-000019
olaparib,5,test,ACH-000684
olaparib,5,test,ACH-000732
olaparib,5,test,ACH-000896
olaparib,5,test,ACH-000943
olaparib,5,test,ACH-000164
olaparib,5,test,ACH-000153
olaparib,5,test,ACH-000681
olaparib,5,test,ACH-000671
olaparib,5,test,ACH-000890
olaparib,5,test,ACH-000748
olaparib,5,test,ACH-000403
olaparib,5,test,ACH-000318
olaparib,5,test,ACH-000736
olaparib,5,test,ACH-000361
olaparib,5,test,ACH-000407
olaparib,5,test,ACH-000599
olaparib,5,test,ACH-000250
olaparib,5,test,ACH-000155
olaparib,5,test,ACH-000188
olaparib,5,test,ACH-000415
olaparib,5,test,ACH-000618
olaparib,5,test,ACH-000014
olaparib,5,test,ACH-000855
olaparib,5,test,ACH-000393
olaparib,5,test,ACH-000007
olaparib,5,test,ACH-000665
olaparib,5,test,ACH-001239
olaparib,5,test,ACH-000826
olaparib,5,test,ACH-000589
olaparib,5,test,ACH-000243
olaparib,5,test,ACH-000840
olaparib,5,test,ACH-000822
olaparib,5,test,ACH-000527
olaparib,5,test,ACH-000021
olaparib,5,test,ACH-000573
olaparib,5,test,ACH-000364
olaparib,5,test,ACH-001306
olaparib,5,test,ACH-000738
olaparib,5,test,ACH-000759
olaparib,5,test,ACH-000921
olaparib,5,test,ACH-000488
olaparib,5,test,ACH-000693
olaparib,5,test,ACH-000601
olaparib,5,test,ACH-000630
olaparib,5,test,ACH-000042
olaparib,5,test,ACH-000182
olaparib,5,test,ACH-000846
olaparib,5,test,ACH-000062
olaparib,5,test,ACH-000939
olaparib,5,test,ACH-000961
olaparib,5,test,ACH-000833
olaparib,5,test,ACH-000091
olaparib,5,test,ACH-000013
olaparib,5,test,ACH-000869
olaparib,5,test,ACH-000347
olaparib,5,test,ACH-000307
olaparib,5,test,ACH-000663
olaparib,5,test,ACH-000471
olaparib,5,test,ACH-000888
olaparib,5,test,ACH-000030
olaparib,5,test,ACH-000796
olaparib,5,test,ACH-000408
olaparib,5,test,ACH-000788
olaparib,5,test,ACH-000542
olaparib,5,test,ACH-000288
olaparib,5,test,ACH-000320
olaparib,5,test,ACH-000052
