drug,fold,role,model_id
afatinib,5,fit,ACH-000599
afatinib,5,fit,ACH-000735
afatinib,5,fit,ACH-000890
afatinib,5,fit,ACH-000517
afatinib,5,fit,ACH-000924
afatinib,5,fit,ACH-000188
afatinib,5,fit,ACH-000785
afatinib,5,fit,ACH-000335
afatinib,5,fit,ACH-000618
afatinib,5,fit,ACH-000486
afatinib,5,fit,ACH-000441
afatinib,5,fit,ACH-000320
afatinib,5,fit,ACH-000573
afatinib,5,fit,ACH-000985
afatinib,5,fit,ACH-000155
afatinib,5,fit,ACH-000356
afatinib,5,fit,ACH-000946
afatinib,5,fit,ACH-000524
afatinib,5,fit,ACH-000749
afatinib,5,fit,ACH-000444
afatinib,5,fit,ACH-000651
afatinib,5,fit,ACH-000940
afatinib,5,fit,ACH-000792
afatinib,5,fit,ACH-000368
afatinib,5,fit,ACH-000035
afatinib,5,fit,ACH-000784
afatinib,5,fit,ACH-000648
afatinib,5,fit,ACH-000965
afatinib,5,fit,ACH-000832
afatinib,5,fit,ACH-000259
afatinib,5,fit,ACH-000503
afatinib,5,fit,ACH-000945
afatinib,5,fit,ACH-000811
afatinib,5,fit,ACH-000750
afatinib,5,fit,ACH-000535
afatinib,5,fit,ACH-000704
afatinib,5,fit,ACH-000781
afatinib,5,fit,ACH-000420
afatinib,5,fit,ACH-000630
afatinib,5,fit,ACH-000192
afatinib,5,fit,ACH-000905
afatinib,5,fit,ACH-000974
afatinib,5,fit,ACH-000898
afatinib,5,fit,ACH-000159
afatinib,5,fit,ACH-000322
afatinib,5,fit,ACH-000753
afatinib,5,fit,ACH-000819
afatinib,5,fit,ACH-000052
afatinib,5,fit,ACH-000473
afatinib,5,fit,ACH-000632
afatinib,5,fit,ACH-000447
afatinib,5,fit,ACH-000839
afatinib,5,fit,ACH-000955
afatinib,5,fit,ACH-000671
afatinib,5,fit,ACH-000037
afatinib,5,fit,ACH-000804
afatinib,5,fit,ACH-000684
afatinib,5,fit,ACH-000189
afatinib,5,fit,ACH-000123
afatinib,5,fit,ACH-000837
afatinib,5,fit,ACH-000082
afatinib,5,calibration,ACH-000343
afatinib,5,calibration,ACH-000427
afatinib,5,calibration,ACH-000681
afatinib,5,calibration,ACH-000572
afatinib,5,calibration,ACH-000759
afatinib,5,calibration,ACH-000810
afatinib,5,calibration,ACH-000014
afatinib,5,calibration,ACH-000732
afatinib,5,calibration,ACH-000665
afatinib,5,calibration,ACH-000416
afatinib,5,calibration,ACH-000163
afatinib,5,calibration,ACH-000182
afatinib,5,calibration,ACH-000153
afatinib,5,calibration,ACH-001190
afatinib,5,calibration,ACH-000666
afatinib,5,calibration,ACH-000376
afatinib,5,calibration,ACH-000976
afatinib,5,calibration,ACH-000054
afatinib,5,calibration,ACH-000087
afatinib,5,calibration,ACH-000013
afatinib,5,calibration,ACH-000858
afatinib,5,calibration,ACH-000814
afatinib,5,calibration,ACH-000390
afatinib,5,calibration,ACH-000527
afatinib,5,calibration,ACH-000713
afatinib,5,calibration,ACH-000319
afatinib,5,calibration,ACH-000096
afatinib,5,calibration,ACH-000971
afatinib,5,calibration,ACH-000901
afatinib,5,calibration,ACH-000496
afatinib,5,calibration,ACH-000605
afatinib,5,calibration,ACH-000528
afatinib,5,calibration,ACH-000771
afatinib,5,calibration,ACH-000943
afatinib,5,calibration,ACH-000521
afatinib,5,calibration,ACH-000836
afatinib,5,calibration,ACH-000471
afatinib,5,calibration,ACH-000411
afatinib,5,calibration,ACH-000545
afatinib,5,calibration,ACH-000493
afatinib,5,calibration,ACH-000048
afatinib,5,calibration,ACH-000261
afatinib,5,calibration,ACH-000174
afatinib,5,calibration,ACH-000228
afatinib,5,calibration,ACH-000592
afatinib,5,calibration,ACH-000223
afatinib,5,calibration,ACH-000853
afatinib,5,calibration,ACH-000620
afatinib,5,calibration,ACH-000278
afatinib,5,calibration,ACH-000481
afatinib,5,calibration,ACH-000768
afatinib,5,calibration,ACH-000023
afatinib,5,calibration,ACH-000852
afatinib,5,calibration,ACH-000582
afatinib,5,calibration,ACH-000098
afatinib,5,calibration,ACH-000849
afatinib,5,calibration,ACH-000139
afatinib,5,calibration,ACH-000201
afatinib,5,calibration,ACH-000323
afatinib,5,test,ACH-000421
afatinib,5,test,ACH-000587
afatinib,5,test,ACH-000627
afatinib,5,test,ACH-000276
afatinib,5,test,ACH-000941
afatinib,5,test,ACH-000880
afatinib,5,test,ACH-000552
afatinib,5,test,ACH-000222
afatinib,5,test,ACH-000260
afatinib,5,test,ACH-000848
afatinib,5,test,ACH-000331
afatinib,5,test,ACH-000429
afatinib,5,test,ACH-000012
afatinib,5,test,ACH-000231
afatinib,5,test,ACH-000662
afatinib,5,test,ACH-000324
afatinib,5,test,ACH-000484
afatinib,5,test,ACH-000954
afatinib,5,test,ACH-000374
afatinib,5,test,ACH-000040
afatinib,5,test,ACH-000235
afatinib,5,test,ACH-000273
afatinib,5,test,ACH-000361
afatinib,5,test,ACH-000250
afatinib,5,test,ACH-000476
afatinib,5,test,ACH-000270
afatinib,5,test,ACH-000415
afatinib,5,test,ACH-000680
afatinib,5,test,ACH-000118
afatinib,5,test,ACH-000855
afatinib,5,test,ACH-000359
afatinib,5,test,ACH-000716
afatinib,5,test,ACH-000397
afatinib,5,test,ACH-000724
afatinib,5,test,ACH-000826
afatinib,5,test,ACH-000092
afatinib,5,test,ACH-000589
afatinib,5,test,ACH-000809
afatinib,5,test,ACH-000927
afatinib,5,test,ACH-000694
afatinib,5,test,ACH-000243
afatinib,5,test,ACH-000843
afatinib,5,test,ACH-000822
afatinib,5,test,ACH-000279
afatinib,5,test,ACH-000433
afatinib,5,test,ACH-000747
afatinib,5,test,ACH-000417
afatinib,5,test,ACH-000734
afatinib,5,test,ACH-000802
afatinib,5,test,ACH-000921
afatinib,5,test,ACH-000488
afatinib,5,test,ACH-000450
afatinib,5,test,ACH-000693
afatinib,5,test,ACH-000480
afatinib,5,test,ACH-000881
afatinib,5,test,ACH-000221
afatinib,5,test,ACH-000477
afatinib,5,test,ACH-000720
afatinib,5,test,ACH-000062
afatinib,5,test,ACH-000211
afatinib,5,test,ACH-000212
afatinib,5,test,ACH-000833
afatinib,5,test,ACH-000219
afatinib,5,test,ACH-000091
afatinib,5,test,ACH-000911
afatinib,5,test,ACH-000869
afatinib,5,test,ACH-000281
afatinib,5,test,ACH-000510
afatinib,5,test,ACH-000701
afatinib,5,test,ACH-000015
afatinib,5,test,ACH-000791
afatinib,5,test,ACH-001075
afatinib,5,test,ACH-001128
