drug,fold,role,model_id
trametinib,5,fit,ACH-000035
trametinib,5,fit,ACH-000956
trametinib,5,fit,ACH-000945
trametinib,5,fit,ACH-000542
trametinib,5,fit,ACH-000463
trametinib,5,fit,ACH-000505
trametinib,5,fit,ACH-000748
trametinib,5,fit,ACH-000537
trametinib,5,fit,ACH-000108
trametinib,5,fit,ACH-000086
trametinib,5,fit,ACH-000367
trametinib,5,fit,ACH-000759
trametinib,5,fit,ACH-000961
trametinib,5,fit,ACH-000019
trametinib,5,fit,ACH-000802
trametinib,5,fit,ACH-000882
trametinib,5,fit,ACH-001128
trametinib,5,fit,ACH-000243
trametinib,5,fit,ACH-000223
trametinib,5,fit,ACH-000504
trametinib,5,fit,ACH-000682
trametinib,5,fit,ACH-000713
trametinib,5,fit,ACH-000087
trametinib,5,fit,ACH-000322
trametinib,5,fit,ACH-000046
trametinib,5,fit,ACH-000796
trametinib,5,fit,ACH-000471
trametinib,5,fit,ACH-000792
trametinib,5,fit,ACH-000210
trametinib,5,fit,ACH-001075
trametinib,5,fit,ACH-000721
trametinib,5,fit,ACH-000182
trametinib,5,fit,ACH-000977
trametinib,5,fit,ACH-000643
trametinib,5,fit,ACH-000966
trametinib,5,fit,ACH-000651
trametinib,5,fit,ACH-000841
trametinib,5,fit,ACH-000809
trametinib,5,fit,ACH-000921
trametinib,5,fit,ACH-000845
trametinib,5,fit,ACH-000510
trametinib,5,fit,ACH-000940
trametinib,5,fit,ACH-000232
trametinib,5,fit,ACH-000420
trametinib,5,fit,ACH-000217
trametinib,5,fit,ACH-000880
trametinib,5,fit,ACH-000480
trametinib,5,fit,ACH-000307
trametinib,5,fit,ACH-000866
trametinib,5,fit,ACH-000605
trametinib,5,fit,ACH-000389
trametinib,5,fit,ACH-000021
trametinib,5,fit,ACH-000469
trametinib,5,fit,ACH-000878
trametinib,5,fit,ACH-000879
trametinib,5,fit,ACH-000735
trametinib,5,fit,ACH-000222
trametinib,5,fit,ACH-000589
trametinib,5,fit,ACH-000133
trametinib,5,fit,ACH-000573
trametinib,5,fit,ACH-000671
trametinib,5,fit,ACH-000454
trametinib,5,fit,ACH-000097
trametinib,5,fit,ACH-000137
trametinib,5,fit,ACH-000484
trametinib,5,fit,ACH-000007
trametinib,5,fit,ACH-000407
trametinib,5,fit,ACH-000601
trametinib,5,fit,ACH-000915
trametinib,5,fit,ACH-000881
trametinib,5,fit,ACH-000211
trametinib,5,fit,ACH-000401
trametinib,5,fit,ACH-000939
trametinib,5,fit,ACH-000237
trametinib,5,fit,ACH-000704
trametinib,5,fit,ACH-000618
trametinib,5,fit,ACH-000967
trametinib,5,fit,ACH-000906
trametinib,5,fit,ACH-000730
trametinib,5,fit,ACH-000840
trametinib,5,fit,ACH-000524
trametinib,5,fit,ACH-000950
trametinib,5,fit,ACH-000832
trametinib,5,fit,ACH-000778
trametinib,5,fit,ACH-000062
trametinib,5,fit,ACH-000974
trametinib,5,fit,ACH-000800
trametinib,5,fit,ACH-000030
trametinib,5,fit,ACH-000189
trametinib,5,fit,ACH-000948
trametinib,5,fit,ACH-000753
trametinib,5,fit,ACH-000614
trametinib,5,fit,ACH-000308
trametinib,5,calibration,ACH-000244
trametinib,5,calibration,ACH-000521
trametinib,5,calibration,ACH-000361
trametinib,5,calibration,ACH-000096
trametinib,5,calibration,ACH-000570
trametinib,5,calibration,ACH-000486
trametinib,5,calibration,ACH-000628
trametinib,5,calibration,ACH-000747
trametinib,5,calibration,ACH-000261
trametinib,5,calibration,ACH-000503
trametinib,5,calibration,ACH-000971
trametinib,5,calibration,ACH-000976
trametinib,5,calibration,ACH-000946
trametinib,5,calibration,ACH-000847
trametinib,5,calibration,ACH-000273
trametinib,5,calibration,ACH-000142
trametinib,5,calibration,ACH-000082
trametinib,5,calibration,ACH-000758
trametinib,5,calibration,ACH-000669
trametinib,5,calibration,ACH-000311
trametinib,5,calibration,ACH-000437
trametinib,5,calibration,ACH-000390
trametinib,5,calibration,ACH-000429
trametinib,5,calibration,ACH-000627
trametinib,5,calibration,ACH-000982
trametinib,5,calibration,ACH-000441
trametinib,5,calibration,ACH-000280
trametinib,5,calibration,ACH-000839
trametinib,5,calibration,ACH-000848
trametinib,5,calibration,ACH-000279
trametinib,5,calibration,ACH-000331
trametinib,5,calibration,ACH-000849
trametinib,5,calibration,ACH-000843
trametinib,5,calibration,ACH-000323
trametinib,5,calibration,ACH-000968
trametinib,5,calibration,ACH-000468
trametinib,5,calibration,ACH-000579
trametinib,5,calibration,ACH-000147
trametinib,5,calibration,ACH-000852
trametinib,5,calibration,ACH-000738
trametinib,5,calibration,ACH-000281
trametinib,5,calibration,ACH-000888
trametinib,5,calibration,ACH-000630
trametinib,5,calibration,ACH-001190
trametinib,5,calibration,ACH-000481
trametinib,5,calibration,ACH-000277
trametinib,5,calibration,ACH-000118
trametinib,5,calibration,ACH-000819
trametinib,5,calibration,ACH-000732
trametinib,5,calibration,ACH-000927
trametinib,5,calibration,ACH-000359
trametinib,5,calibration,ACH-000450
trametinib,5,calibration,ACH-000023
trametinib,5,calibration,ACH-000452
trametinib,5,calibration,ACH-000163
trametinib,5,calibration,ACH-000842
trametinib,5,calibration,ACH-000784
trametinib,5,calibration,ACH-000335
trametinib,5,calibration,ACH-000347
trametinib,5,calibration,ACH-000696
trametinib,5,test,ACH-000461
trametinib,5,test,ACH-000769
trametinib,5,test,ACH-000917
trametinib,5,test,ACH-000344
trametinib,5,test,ACH-000978
trametinib,5,test,ACH-000098
trametinib,5,test,ACH-000805
trametinib,5,test,ACH-000896
trametinib,5,test,ACH-000662
trametinib,5,test,ACH-000943
trametinib,5,test,ACH-000545
trametinib,5,test,ACH-000153
trametinib,5,test,ACH-000898
trametinib,5,test,ACH-000997
trametinib,5,test,ACH-000532
trametinib,5,test,ACH-000954
trametinib,5,test,ACH-000890
trametinib,5,test,ACH-000834
trametinib,5,test,ACH-000374
trametinib,5,test,ACH-000139
trametinib,5,test,ACH-000037
trametinib,5,test,ACH-000679
trametinib,5,test,ACH-000853
trametinib,5,test,ACH-000155
trametinib,5,test,ACH-000270
trametinib,5,test,ACH-000415
trametinib,5,test,ACH-000756
trametinib,5,test,ACH-000855
trametinib,5,test,ACH-000393
trametinib,5,test,ACH-000936
trametinib,5,test,ACH-000988
trametinib,5,test,ACH-000397
trametinib,5,test,ACH-001239
trametinib,5,test,ACH-000803
trametinib,5,test,ACH-000018
trametinib,5,test,ACH-000092
trametinib,5,test,ACH-000822
trametinib,5,test,ACH-000903
trametinib,5,test,ACH-000417
trametinib,5,test,ACH-000302
trametinib,5,test,ACH-000343
trametinib,5,test,ACH-001306
trametinib,5,test,ACH-000141
trametinib,5,test,ACH-000172
trametinib,5,test,ACH-000201
trametinib,5,test,ACH-000835
trametinib,5,test,ACH-000316
trametinib,5,test,ACH-001318
trametinib,5,test,ACH-000624
trametinib,5,test,ACH-000447
trametinib,5,test,ACH-000042
trametinib,5,test,ACH-000593
trametinib,5,test,ACH-000191
trametinib,5,test,ACH-000720
trametinib,5,test,ACH-000207
trametinib,5,test,ACH-000846
trametinib,5,test,ACH-000456
trametinib,5,test,ACH-000919
trametinib,5,test,ACH-000174
trametinib,5,test,ACH-000620
trametinib,5,test,ACH-000212
trametinib,5,test,ACH-000776
trametinib,5,test,ACH-000911
trametinib,5,test,ACH-000013
trametinib,5,test,ACH-000777
trametinib,5,test,ACH-000869
trametinib,5,test,ACH-000985
trametinib,5,test,ACH-000444
trametinib,5,test,ACH-000771
trametinib,5,test,ACH-000500
trametinib,5,test,ACH-000502
trametinib,5,test,ACH-000408
trametinib,5,test,ACH-000781
trametinib,5,test,ACH-000750
trametinib,5,test,ACH-000052
