drug,fold,role,model_id
palbociclib,5,fit,ACH-000681
palbociclib,5,fit,ACH-000457
palbociclib,5,fit,ACH-000322
palbociclib,5,fit,ACH-000758
palbociclib,5,fit,ACH-000502
palbociclib,5,fit,ACH-000437
palbociclib,5,fit,ACH-000856
palbociclib,5,fit,ACH-000879
palbociclib,5,fit,ACH-000516
palbociclib,5,fit,ACH-000919
palbociclib,5,fit,ACH-000846
palbociclib,5,fit,ACH-000849
palbociclib,5,fit,ACH-000250
palbociclib,5,fit,ACH-000319
palbociclib,5,fit,ACH-000376
palbociclib,5,fit,ACH-000390
palbociclib,5,fit,ACH-000352
palbociclib,5,fit,ACH-000719
palbociclib,5,fit,ACH-000649
palbociclib,5,fit,ACH-000223
palbociclib,5,fit,ACH-000946
palbociclib,5,fit,ACH-000142
palbociclib,5,fit,ACH-000479
palbociclib,5,fit,ACH-000042
palbociclib,5,fit,ACH-000954
palbociclib,5,fit,ACH-000802
palbociclib,5,fit,ACH-000736
palbociclib,5,fit,ACH-000279
palbociclib,5,fit,ACH-000948
palbociclib,5,fit,ACH-000974
palbociclib,5,fit,ACH-000416
palbociclib,5,fit,ACH-000647
palbociclib,5,fit,ACH-000985
palbociclib,5,fit,ACH-000899
palbociclib,5,fit,ACH-000221
palbociclib,5,fit,ACH-000280
palbociclib,5,fit,ACH-000781
palbociclib,5,fit,ACH-000593
palbociclib,5,fit,ACH-000936
palbociclib,5,fit,ACH-001306
palbociclib,5,fit,ACH-001239
palbociclib,5,fit,ACH-000927
palbociclib,5,fit,ACH-000092
palbociclib,5,fit,ACH-000351
palbociclib,5,fit,ACH-000496
palbociclib,5,fit,ACH-000622
palbociclib,5,fit,ACH-000669
palbociclib,5,fit,ACH-000792
palbociclib,5,fit,ACH-000950
palbociclib,5,fit,ACH-000015
palbociclib,5,fit,ACH-000971
palbociclib,5,fit,ACH-000735
palbociclib,5,fit,ACH-000052
palbociclib,5,fit,ACH-000265
palbociclib,5,fit,ACH-000021
palbociclib,5,fit,ACH-000456
palbociclib,5,fit,ACH-000939
palbociclib,5,fit,ACH-000840
palbociclib,5,fit,ACH-000504
palbociclib,5,fit,ACH-000905
palbociclib,5,fit,ACH-000019
palbociclib,5,fit,ACH-000595
palbociclib,5,fit,ACH-000749
palbociclib,5,fit,ACH-000062
palbociclib,5,fit,ACH-000318
palbociclib,5,fit,ACH-000896
palbociclib,5,fit,ACH-000383
palbociclib,5,fit,ACH-000750
palbociclib,5,fit,ACH-000777
palbociclib,5,fit,ACH-000913
palbociclib,5,fit,ACH-000132
palbociclib,5,fit,ACH-000814
palbociclib,5,fit,ACH-000320
palbociclib,5,fit,ACH-000018
palbociclib,5,fit,ACH-000921
palbociclib,5,fit,ACH-000264
palbociclib,5,fit,ACH-000163
palbociclib,5,fit,ACH-000035
palbociclib,5,fit,ACH-000601
palbociclib,5,fit,ACH-000552
palbociclib,5,fit,ACH-000651
palbociclib,5,fit,ACH-000108
palbociclib,5,fit,ACH-000682
palbociclib,5,fit,ACH-000973
palbociclib,5,fit,ACH-000335
palbociclib,5,fit,ACH-000510
palbociclib,5,fit,ACH-000791
palbociclib,5,fit,ACH-000978
palbociclib,5,fit,ACH-000313
palbociclib,5,fit,ACH-000579
palbociclib,5,fit,ACH-000091
palbociclib,5,fit,ACH-000235
palbociclib,5,fit,ACH-000878
palbociclib,5,fit,ACH-000996
palbociclib,5,fit,ACH-000835
palbociclib,5,fit,ACH-000480
palbociclib,5,fit,ACH-001190
palbociclib,5,fit,ACH-000014
palbociclib,5,fit,ACH-000839
palbociclib,5,fit,ACH-000007
palbociclib,5,fit,ACH-000207
palbociclib,5,fit,ACH-000188
palbociclib,5,fit,ACH-000231
palbociclib,5,fit,ACH-000164
palbociclib,5,fit,ACH-000420
palbociclib,5,fit,ACH-000796
palbociclib,5,fit,ACH-000375
palbociclib,5,fit,ACH-000982
palbociclib,5,fit,ACH-000832
palbociclib,5,fit,ACH-000048
palbociclib,5,fit,ACH-000316
palbociclib,5,fit,ACH-000866
palbociclib,5,fit,ACH-000159
palbociclib,5,fit,ACH-000713
palbociclib,5,fit,ACH-000882
palbociclib,5,fit,ACH-000881
palbociclib,5,fit,ACH-000118
palbociclib,5,fit,ACH-000359
palbociclib,5,fit,ACH-000477
palbociclib,5,fit,ACH-000800
palbociclib,5,fit,ACH-000721
palbociclib,5,fit,ACH-000898
palbociclib,5,fit,ACH-000311
palbociclib,5,fit,ACH-000060
palbociclib,5,fit,ACH-000720
palbociclib,5,fit,ACH-000696
palbociclib,5,fit,ACH-000855
palbociclib,5,fit,ACH-000915
palbociclib,5,fit,ACH-000853
palbociclib,5,fit,ACH-000680
palbociclib,5,fit,ACH-000618
palbociclib,5,fit,ACH-000096
palbociclib,5,fit,ACH-000521
palbociclib,5,fit,ACH-000977
palbociclib,5,fit,ACH-000469
palbociclib,5,fit,ACH-000822
palbociclib,5,fit,ACH-000929
palbociclib,5,fit,ACH-000532
palbociclib,5,fit,ACH-000374
palbociclib,5,fit,ACH-000804
palbociclib,5,fit,ACH-000228
palbociclib,5,fit,ACH-000527
palbociclib,5,fit,ACH-000471
palbociclib,5,fit,ACH-000841
palbociclib,5,fit,ACH-000393
palbociclib,5,fit,ACH-000940
palbociclib,5,fit,ACH-001075
palbociclib,5,fit,ACH-000988
palbociclib,5,fit,ACH-000605
palbociclib,5,fit,ACH-000716
palbociclib,5,fit,ACH-000389
palbociclib,5,fit,ACH-000917
palbociclib,5,fit,ACH-000788
palbociclib,5,fit,ACH-000361
palbociclib,5,fit,ACH-000484
palbociclib,5,fit,ACH-000324
palbociclib,5,fit,ACH-000903
palbociclib,5,fit,ACH-000738
palbociclib,5,fit,ACH-000837
palbociclib,5,fit,ACH-000210
palbociclib,5,calibration,ACH-000517
palbociclib,5,calibration,ACH-000762
palbociclib,5,calibration,ACH-000667
palbociclib,5,calibration,ACH-000827
palbociclib,5,calibration,ACH-000500
palbociclib,5,calibration,ACH-000450
palbociclib,5,calibration,ACH-000212
palbociclib,5,calibration,ACH-000997
palbociclib,5,calibration,ACH-000411
palbociclib,5,calibration,ACH-000454
palbociclib,5,calibration,ACH-000678
palbociclib,5,calibration,ACH-000347
palbociclib,5,calibration,ACH-000476
palbociclib,5,calibration,ACH-000748
palbociclib,5,calibration,ACH-000219
palbociclib,5,calibration,ACH-000141
palbociclib,5,calibration,ACH-000662
palbociclib,5,calibration,ACH-000153
palbociclib,5,calibration,ACH-000040
palbociclib,5,calibration,ACH-000768
palbociclib,5,calibration,ACH-000724
palbociclib,5,calibration,ACH-000395
palbociclib,5,calibration,ACH-000819
palbociclib,5,calibration,ACH-000307
palbociclib,5,calibration,ACH-000277
palbociclib,5,calibration,ACH-000292
palbociclib,5,calibration,ACH-000961
palbociclib,5,calibration,ACH-000599
palbociclib,5,calibration,ACH-000030
palbociclib,5,calibration,ACH-000012
palbociclib,5,calibration,ACH-000888
palbociclib,5,calibration,ACH-000481
palbociclib,5,calibration,ACH-000674
palbociclib,5,calibration,ACH-000784
palbociclib,5,calibration,ACH-000759
palbociclib,5,calibration,ACH-000666
palbociclib,5,calibration,ACH-000367
palbociclib,5,calibration,ACH-000663
palbociclib,5,calibration,ACH-000624
palbociclib,5,calibration,ACH-000211
palbociclib,5,calibration,ACH-000155
palbociclib,5,calibration,ACH-000137
palbociclib,5,calibration,ACH-000979
palbociclib,5,calibration,ACH-000433
palbociclib,5,calibration,ACH-000191
palbociclib,5,calibration,ACH-000524
palbociclib,5,calibration,ACH-000260
palbociclib,5,calibration,ACH-000959
palbociclib,5,calibration,ACH-000845
palbociclib,5,calibration,ACH-000329
palbociclib,5,calibration,ACH-000958
palbociclib,5,calibration,ACH-000192
palbociclib,5,calibration,ACH-000261
palbociclib,5,calibration,ACH-000747
palbociclib,5,calibration,ACH-000331
palbociclib,5,calibration,ACH-000461
palbociclib,5,calibration,ACH-000174
palbociclib,5,calibration,ACH-000834
palbociclib,5,calibration,ACH-000693
palbociclib,5,calibration,ACH-000911
palbociclib,5,test,ACH-000769
palbociclib,5,test,ACH-000117
palbociclib,5,test,ACH-000276
palbociclib,5,test,ACH-000222
palbociclib,5,test,ACH-000344
palbociclib,5,test,ACH-000632
palbociclib,5,test,ACH-000332
palbociclib,5,test,ACH-000368
palbociclib,5,test,ACH-000441
palbociclib,5,test,ACH-000848
palbociclib,5,test,ACH-000847
palbociclib,5,test,ACH-000858
palbociclib,5,test,ACH-000732
palbociclib,5,test,ACH-000945
palbociclib,5,test,ACH-000545
palbociclib,5,test,ACH-000087
palbociclib,5,test,ACH-000391
palbociclib,5,test,ACH-000901
palbociclib,5,test,ACH-000671
palbociclib,5,test,ACH-000503
palbociclib,5,test,ACH-000403
palbociclib,5,test,ACH-000924
palbociclib,5,test,ACH-000273
palbociclib,5,test,ACH-000670
palbociclib,5,test,ACH-000679
palbociclib,5,test,ACH-000415
palbociclib,5,test,ACH-000614
palbociclib,5,test,ACH-000756
palbociclib,5,test,ACH-000237
palbociclib,5,test,ACH-000956
palbociclib,5,test,ACH-000652
palbociclib,5,test,ACH-000665
palbociclib,5,test,ACH-000537
palbociclib,5,test,ACH-000826
palbociclib,5,test,ACH-000648
palbociclib,5,test,ACH-000628
palbociclib,5,test,ACH-000086
palbociclib,5,test,ACH-000243
palbociclib,5,test,ACH-000592
palbociclib,5,test,ACH-000730
palbociclib,5,test,ACH-000661
palbociclib,5,test,ACH-000783
palbociclib,5,test,ACH-000976
palbociclib,5,test,ACH-000302
palbociclib,5,test,ACH-000766
palbociclib,5,test,ACH-000994
palbociclib,5,test,ACH-000810
palbociclib,5,test,ACH-000082
palbociclib,5,test,ACH-000172
palbociclib,5,test,ACH-000201
palbociclib,5,test,ACH-000965
palbociclib,5,test,ACH-000811
palbociclib,5,test,ACH-000189
palbociclib,5,test,ACH-000445
palbociclib,5,test,ACH-000463
palbociclib,5,test,ACH-000147
palbociclib,5,test,ACH-001318
palbociclib,5,test,ACH-000356
palbociclib,5,test,ACH-000182
palbociclib,5,test,ACH-000427
palbociclib,5,test,ACH-000778
palbociclib,5,test,ACH-000620
palbociclib,5,test,ACH-000833
palbociclib,5,test,ACH-000013
palbociclib,5,test,ACH-000312
palbociclib,5,test,ACH-000582
palbociclib,5,test,ACH-000444
palbociclib,5,test,ACH-000097
palbociclib,5,test,ACH-000408
palbociclib,5,test,ACH-000701
palbociclib,5,test,ACH-000542
palbociclib,5,test,ACH-000900
palbociclib,5,test,ACH-000968
palbociclib,5,test,ACH-001128
